district,district_url,np,np_url,station,lat,lon,id_station,HubName,HubDist
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Балаганка,https://rp5.ru/Погода_в_Балаганке,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,19214.7145888152
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Баранова,https://rp5.ru/Погода_в_Барановой,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,44699.3769413948
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Дальняя Муя,https://rp5.ru/Погода_в_Дальней_Муе,Архив погоды в Усть-Уде,54.1667,103.017,30514,,
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Долганова,https://rp5.ru/Погода_в_Долгановой,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,35570.9177375734
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Игжей,https://rp5.ru/Погода_в_Игжее,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,6071.17834942251
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Карда,https://rp5.ru/Погода_в_Карде,Архив погоды в Усть-Уде,54.1667,103.017,30514,30514,94195.3199545791
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Кижа,"https://rp5.ru/Погода_в_Киже,_Иркутская_область",Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,23974.6838070302
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Ключи,"https://rp5.ru/Погода_в_Ключах,_Усть-Удинский_район",Архив погоды в Усть-Уде,54.1667,103.017,30514,30514,44285.2032653873
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Лобагай,https://rp5.ru/Погода_в_Лобагае,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,19693.1277961114
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Малышевка,"https://rp5.ru/Погода_в_Малышевке,_Россия",Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,38419.5512210221
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Михайловщина,"https://rp5.ru/Погода_в_Михайловщине,_Россия",Архив погоды в Усть-Уде,54.1667,103.017,30514,30514,4070.89896579361
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Молька,https://rp5.ru/Погода_в_Мольке,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,23960.728526945
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Новая Уда,https://rp5.ru/Погода_в_Новой_Уде,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,36706.5774751134
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Подволочное,https://rp5.ru/Погода_в_Подволочном,Архив погоды в Заярске,56.2,102.83333333333,30317,30514,117963.049985682
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Светлолобово,"https://rp5.ru/Погода_в_Светлолобово,_Иркутская_область",Архив погоды в Усть-Уде,54.1667,103.017,30514,30514,14785.676206361
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Средняя Муя,https://rp5.ru/Погода_в_Средней_Муе,Архив погоды в Усть-Уде,54.1667,103.017,30514,30514,37757.0578057875
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Усть-Малой,https://rp5.ru/Погода_в_Усть-Малое,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,40844.9227233062
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Усть-Уда,https://rp5.ru/Погода_в_Усть-Уде,Архив погоды в Усть-Уде,54.1667,103.017,30514,30514,987.989800835477
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Халюты,https://rp5.ru/Погода_в_Халютах,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,30134.2911057749
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Чичкова,https://rp5.ru/Погода_в_Чичковой,Архив погоды в Усть-Уде,54.1667,103.017,30514,30612,47077.0948803704
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Юголок,https://rp5.ru/Погода_в_Юголке,Архив погоды в Усть-Уде,54.1667,103.017,30514,30514,18258.7997959941
Усть-Удинский район,https://rp5.ru/Погода_в_Усть-Удинском_районе,Ясачная Хайрюзовка,https://rp5.ru/Погода_в_Ясачной_Хайрюзовке,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,30623.4106599512
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Алехино,"https://rp5.ru/Погода_в_Алехино,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,10992.9085280476
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Бажей,https://rp5.ru/Погода_в_Бажее,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,36747.2428211611
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Балухарь,https://rp5.ru/Погода_в_Балухаре,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,13745.6835111404
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Бархатова,"https://rp5.ru/Погода_в_Бархатовой,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,25248.9639976317
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Белобородова,https://rp5.ru/Погода_в_Белобородовой,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,5756.6921831011
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Белые Ключи,"https://rp5.ru/Погода_в_Белых_Ключах,_Иркутская_область",Архив погоды в Хайте Иркутской,52.55,103.05,30714,30714,23067.8529704967
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Бельск,"https://rp5.ru/Погода_в_Бельске,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,32738.1709476893
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Большебельск,https://rp5.ru/Погода_в_Большебельске,Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,36427.5278726418
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Верхний Булай,https://rp5.ru/Погода_в_Верхнем_Булае,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,15360.554307288
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Верхняя Иреть,https://rp5.ru/Погода_в_Верхней_Ирете,Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,21789.8597093699
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Голуметь,https://rp5.ru/Погода_в_Голумети,Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,27171.5098359042
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Гусева,"https://rp5.ru/Погода_в_Гусевой,_Иркутская_область",Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,31462.0385681202
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Елань,"https://rp5.ru/Погода_в_Елани,_Черемховский_район","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,26256.7619098663
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Елоты,https://rp5.ru/Погода_в_Елотах,Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,20850.6690762404
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Жмурова,https://rp5.ru/Погода_в_Жмуровой,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,11096.8605985456
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Забитуй,"https://rp5.ru/Погода_в_Забитуе,_Черемховский_район","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,9416.61168573998
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Зерновое,"https://rp5.ru/Погода_в_Зерновом,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,17535.5177295335
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Инга,"https://rp5.ru/Погода_в_Инге,_Иркутская_область",Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,1421.19267236785
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Искра,"https://rp5.ru/Погода_в_Искре,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,15773.5436771987
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Каменно-Ангарск,https://rp5.ru/Погода_в_Каменно-Ангарске,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,23210.7635505185
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Касьяновка,"https://rp5.ru/Погода_в_Касьяновке,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,17052.1124398309
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Кирзавод,"https://rp5.ru/Погода_в_Кирзаводе,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,12012.1580669324
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Ключи,"https://rp5.ru/Погода_в_Ключах,_Черемховский_район","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,24425.1670426962
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Комарова,"https://rp5.ru/Погода_в_Комаровой,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,28930.9861996142
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Красный Брод,"https://rp5.ru/Погода_в_Красном_Броде,_Россия",Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,20858.7689533677
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Лохова,https://rp5.ru/Погода_в_Лоховой,Архив погоды в Хайте Иркутской,52.55,103.05,30714,30714,30575.4255936218
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Лохово,"https://rp5.ru/Погода_в_Лохово,_Россия","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,17524.9033923762
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Малиновка,"https://rp5.ru/Погода_в_Малиновке,_Черемховский_район","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,15344.6378857628
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Михайловка,"https://rp5.ru/Погода_в_Михайловке,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,27290.856380554
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Мото-Бодары,https://rp5.ru/Погода_в_Мото-Бодарах,Архив погоды в Хайте Иркутской,52.55,103.05,30714,30714,31162.8098650655
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Мутовка,https://rp5.ru/Погода_в_Мутовке,Архив погоды в Хайте Иркутской,52.55,103.05,30714,30714,26129.6797965336
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Нены,https://rp5.ru/Погода_в_Ненах,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,20119.7867261266
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Нижняя Иреть (заимка),https://rp5.ru/Погода_в_Нижней_Ирете_(заимка),Архив погоды в Хайте Иркутской,52.55,103.05,30714,,
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Нижняя Иреть,https://rp5.ru/Погода_в_Нижней_Ирете,Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,34236.2842706492
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Новогромово,"https://rp5.ru/Погода_в_Новогромово,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,8543.34811559835
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Новостройка,"https://rp5.ru/Погода_в_Новостройке,_Иркутская_область",Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,10470.4188515353
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Онот,https://rp5.ru/Погода_в_Оноте,Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,25844.9274528877
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Парфеново,"https://rp5.ru/Погода_в_Парфеново,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,25085.5574336325
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Петровка,"https://rp5.ru/Погода_в_Петровке,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,14794.5406829409
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Поздеева,https://rp5.ru/Погода_в_Поздеевой,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,14117.8337741465
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Поморцева,https://rp5.ru/Погода_в_Поморцевой,Архив погоды в Хайте Иркутской,52.55,103.05,30714,30714,34355.9808210167
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Протасова,https://rp5.ru/Погода_в_Протасовой,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,20060.4251712494
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Русская Аларь,https://rp5.ru/Погода_в_Русской_Аларе,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,32521.9570692233
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Рысево,https://rp5.ru/Погода_в_Рысево,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,5765.81185029462
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Сарапулова,https://rp5.ru/Погода_в_Сарапуловой,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,23916.8747721292
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Саянское,"https://rp5.ru/Погода_в_Саянском,_Иркутская_область",Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,21673.1928918853
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Средний Булай,https://rp5.ru/Погода_в_Среднем_Булае,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,22130.1953984495
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Средняя,"https://rp5.ru/Погода_в_Средней,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,33413.6190068149
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Старый Кутугун,https://rp5.ru/Погода_в_Старом_Кутугуне,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,12005.4981613586
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Субботина,"https://rp5.ru/Погода_в_Субботине,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,28786.2449827322
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Табук,https://rp5.ru/Погода_в_Табуке,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,19939.4649083191
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Тальники,"https://rp5.ru/Погода_в_Тальниках,_Иркутская_область",Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,35633.6532350769
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Топка,"https://rp5.ru/Погода_в_Топке,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,30141.2736635134
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Трактовая,https://rp5.ru/Погода_в_Трактовой,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,12088.2697682192
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Тунгуска,https://rp5.ru/Погода_в_Тунгуске,Архив погоды в Хайте Иркутской,52.55,103.05,30714,30714,20605.6084928669
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Тунгусы,https://rp5.ru/Погода_в_Тунгусах,Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,37207.0386341984
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Узкий Луг,"https://rp5.ru/Погода_в_Узком_Лугу,_Иркутская_область",Архив погоды в Усолье-Сибирском,52.7833,103.633,30712,30617,31299.6480533936
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Хандагай,"https://rp5.ru/Погода_в_Хандагае,_Черемховский_район",Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,21433.5036805037
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Худорожкина,https://rp5.ru/Погода_в_Худорожкине,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,24357.5413494498
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Чернухина,https://rp5.ru/Погода_в_Чернухине,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,15820.2672539049
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Чернушка,"https://rp5.ru/Погода_в_Чернушке,_Иркутская_область",Архив погоды в Инге,52.966666666667,101.98333333333,30703,,
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Шаманаева,https://rp5.ru/Погода_в_Шаманаевой,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,10196.4272511282
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Шестакова,"https://rp5.ru/Погода_в_Шестаковой,_Иркутская_область",Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,36144.2877324131
Черемховский район,https://rp5.ru/Погода_в_Черемховском_районе,Юлинск,https://rp5.ru/Погода_в_Юлинске,Архив погоды в Инге,52.966666666667,101.98333333333,30703,30703,37084.5538320696
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Баер,https://rp5.ru/Погода_в_Баере,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,41905.1728701197
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Балтурино,https://rp5.ru/Погода_в_Балтурино,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,8477.69931170624
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Бунбуй,https://rp5.ru/Погода_в_Бунбуе,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,33451.674682053
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Весёлый,"https://rp5.ru/Погода_в_Весёлом,_Иркутская_область",Архив погоды в Новочунке,56.1167,99.2667,29590,,
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Выдрино,"https://rp5.ru/Погода_в_Выдрино,_Иркутская_область",Архив погоды в Шиткино,56.35,98.3667,29498,30824,34832.3169504738
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Елань,"https://rp5.ru/Погода_в_Елани,_Чунский_район",Архив погоды в Новочунке,56.1167,99.2667,29590,29590,41114.0188465256
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Заводской,"https://rp5.ru/Погода_в_Заводском,_Иркутская_область",Архив погоды в Новочунке,56.1167,99.2667,29590,29590,6901.17569877759
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Изыкан,https://rp5.ru/Погода_в_Изыкане,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,31495.7440589832
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Каменск,"https://rp5.ru/Погода_в_Каменске,_Иркутская_область",Архив погоды в Новочунке,56.1167,99.2667,29590,29590,11032.767165057
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Кулиш,https://rp5.ru/Погода_в_Кулише,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,42484.2186358925
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Лесогорск,"https://rp5.ru/Погода_в_Лесогорске,_Иркутская_область",Архив погоды в Новочунке,56.1167,99.2667,29590,29590,18175.6623735576
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Мухино,"https://rp5.ru/Погода_в_Мухино,_Иркутская_область",Архив погоды в Новочунке,56.1167,99.2667,29590,29590,36108.7852039802
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Неванка,https://rp5.ru/Погода_в_Неванке,Архив погоды в Шиткино,56.35,98.3667,29498,29590,47017.8937382556
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Новобалтурина,https://rp5.ru/Погода_в_Новобалтурине,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,8402.48948595621
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Новочунка,https://rp5.ru/Погода_в_Новочунке,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,3811.37731097076
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Октябрьский,"https://rp5.ru/Погода_в_Октябрьском,_Чунский_район",Архив погоды в Новочунке,56.1167,99.2667,29590,29590,10657.4532725841
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Парчум,https://rp5.ru/Погода_в_Парчуме,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,15771.6159977762
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Пионерский,"https://rp5.ru/Погода_в_Пионерском,_Иркутская_область",Архив погоды в Новочунке,56.1167,99.2667,29590,29590,6306.72523384377
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Питаева,https://rp5.ru/Погода_в_Питаевой,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,28008.439069826
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Приудинск,https://rp5.ru/Погода_в_Приудинске,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,44825.9719520556
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Сосновка,"https://rp5.ru/Погода_в_Сосновке,_Чунский_район",Архив погоды в Новочунке,56.1167,99.2667,29590,29590,60608.1599739218
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Таргиз,https://rp5.ru/Погода_в_Таргизе,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,43309.2921196964
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Тарея (д.),https://rp5.ru/Погода_в_Тарее_(д.),Архив погоды в Новочунке,56.1167,99.2667,29590,,
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Тарея (п.),https://rp5.ru/Погода_в_Тарее_(п.),Архив погоды в Братске (метеостанция),56.1186,101.576,30309,,
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Тахтамай,https://rp5.ru/Погода_в_Тахтамае,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,14905.9756556214
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Червянка,"https://rp5.ru/Погода_в_Червянке,_Иркутская_область",Архив погоды в Червянке,57.666666666667,99.566666666667,29393,29393,1661.84284332607
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Чукша,https://rp5.ru/Погода_в_Чукше,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,48772.5213047849
Чунский район,https://rp5.ru/Погода_в_Чунском_районе,Чунский,https://rp5.ru/Погода_в_Чунском,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,77202.0045893938
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Баклаши,https://rp5.ru/Погода_в_Баклашах,Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30710,19194.7891006314
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Большая Глубокая,https://rp5.ru/Погода_в_Большой_Глубокой,Архив погоды в Хайте Иркутской,52.55,103.05,30714,30812,20238.5970774651
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Большой Луг,"https://rp5.ru/Погода_в_Большом_Лугу,_Иркутская_область",Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30710,26738.9188565298
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Введенщина,https://rp5.ru/Погода_во_Введенщине,Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30715,36624.3984255091
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Граматуха,https://rp5.ru/Погода_в_Граматухе,Архив погоды в Хайте Иркутской,52.55,103.05,30714,30812,25320.4721684064
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Дачная,https://rp5.ru/Погода_в_Дачной,Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30710,22660.0179040664
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Куйтун,"https://rp5.ru/Погода_в_Куйтуне,_Шелеховский_район",Архив погоды в Култуке,51.733333333333,103.7,30812,30812,42380.5972049229
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Летняя,https://rp5.ru/Погода_в_Летней,Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30710,20609.1078868848
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Моты,https://rp5.ru/Погода_в_Мотах,Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30812,40792.0493643832
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Огоньки,"https://rp5.ru/Погода_в_Огоньках,_Иркутская_область",Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30710,35149.5097019068
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Олха,https://rp5.ru/Погода_в_Олхе,Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30710,18756.4979491854
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Пионерск,https://rp5.ru/Погода_в_Пионерске,Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30715,32979.2182512136
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Подкаменная,https://rp5.ru/Погода_в_Подкаменной,Архив погоды в Култуке,51.733333333333,103.7,30812,30812,29593.4182080489
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Рассоха,"https://rp5.ru/Погода_в_Рассохе,_Иркутская_область",Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30710,30790.645403574
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Шаманка,"https://rp5.ru/Погода_в_Шаманке,_Шелеховский_район",Архив погоды в Култуке,51.733333333333,103.7,30812,30812,38635.4479821228
Шелеховский район,https://rp5.ru/Погода_в_Шелеховском_районе,Шелехов,https://rp5.ru/Погода_в_Шелехове,Архив погоды в Иркутске,52.266666666667,104.31666666667,30710,30710,16746.9465394964
Эхирит-Булагатский район,https://rp5.ru/Погода_в_Эхирит-Булагатском_районе,Алужина,https://rp5.ru/Погода_в_Алужине,Архив погоды в Усть-Ордынском,52.816666666667,104.76666666667,30713,30713,12058.2353909004
Эхирит-Булагатский район,https://rp5.ru/Погода_в_Эхирит-Булагатском_районе,Ахины,https://rp5.ru/Погода_в_Ахинах,Архив погоды в Баяндае,53.066666666667,105.5,30627,30713,51470.1309151564
Эхирит-Булагатский район,https://rp5.ru/Погода_в_Эхирит-Булагатском_районе,Байтог,https://rp5.ru/Погода_в_Байтоге,Архив погоды в Усть-Ордынском,52.816666666667,104.76666666667,30713,30713,37113.2124085106
