station,date,t(t-r),n,kp,RRR,T,Td,sss
Мамакан,2019-10-28,-27.641250000000007,5.0,-108.95207589285715,0.0,-12.15,-14.425,6.0
Мамакан,2019-10-29,-12.682656250000003,6.0,-121.63473214285716,2.0,-6.4624999999999995,-8.425,7.0
Мамакан,2019-10-30,-3.16875,7.0,-124.80348214285716,1.0,-0.8125,-4.7125,11.0
Мамакан,2019-10-31,-47.071406249999995,8.0,-171.87488839285714,0.0,-7.0125,-13.725,5.0
Мамакан,2019-11-01,-23.386250000000047,9.0,-195.2611383928572,0.7,-17.65,-18.975,35.0
Мамакан,2019-11-02,-81.875,10.0,-277.1361383928572,0.0,-32.75,-35.25,45.0
Мамакан,2019-11-03,-45.65859375,11.0,-322.79473214285724,0.2,-9.4875,-14.3,45.0
Мамакан,2019-11-04,-4.64,12.0,-327.43473214285723,0.3,-0.7999999999999999,-6.6,5.0
Мамакан,2019-11-05,11.708750000000004,0.0,11.708750000000004,5.0,4.0375,1.1375,
Мамакан,2019-11-06,184.13484375000002,1.0,195.84359375000003,0.0,19.9875,10.775,
Мамакан,2019-11-07,159.58281250000002,2.0,355.42640625,0.0,23.425,16.6125,
Мамакан,2019-11-08,55.52328124999998,3.0,410.9496875,0.0,16.5125,13.15,
Мамакан,2019-11-09,9.767187499999991,0.0,9.767187499999991,5.0,8.225,7.0375,
Мамакан,2019-11-10,-20.868125000000003,1.0,-11.100937500000011,0.7,-4.825,-9.15,3.0
Мамакан,2019-11-11,-37.301249999999975,2.0,-48.40218749999998,0.0,-20.3,-22.1375,18.0
Мамакан,2019-11-12,-20.507499999999983,3.0,-68.90968749999996,0.6,-15.775,-17.075,33.0
Мамакан,2019-11-13,-72.58125000000008,4.0,-141.49093750000003,0.3,-29.625,-32.075,17.0
Мамакан,2019-11-14,-79.53312500000008,5.0,-221.02406250000013,0.3,-32.4625,-34.9125,17.0
Мамакан,2019-11-15,-79.72374999999991,6.0,-300.7478125,0.0,-34.6625,-36.9625,19.0
Мамакан,2019-11-16,-71.51562500000001,7.0,-372.2634375,0.4,-28.75,-31.2375,17.0
Мамакан,2019-11-17,-60.10296874999997,8.0,-432.36640624999995,0.3,-25.712500000000002,-28.05,18.0
Мамакан,2019-11-18,-63.8249999999999,9.0,-496.1914062499999,0.4,-27.6,-29.9125,18.0
Мамакан,2019-11-19,-79.20531250000009,10.0,-575.39671875,0.0,-33.175,-35.5625,18.0
Мамакан,2019-11-20,-74.97281250000005,11.0,-650.36953125,0.0,-32.775,-35.0625,18.0
Мамакан,2019-11-21,-67.62656249999999,12.0,-717.99609375,0.6,-25.7625,-28.3875,18.0
Мамакан,2019-11-22,-54.013437500000016,13.0,-772.00953125,2.0,-20.675,-23.2875,19.0
Мамакан,2019-11-23,-55.981718750000034,14.0,-827.99125,0.3,-25.8875,-28.05,20.0
Мамакан,2019-11-24,-58.54218749999998,15.0,-886.5334375,0.4,-25.875,-28.1375,20.0
Мамакан,2019-11-25,-53.45828125000001,16.0,-939.99171875,1.0,-20.4625,-23.075,22.0
Мамакан,2019-11-26,-48.065625000000004,17.0,-988.05734375,0.4,-21.3625,-23.6125,22.0
Мамакан,2019-11-27,-32.54671875000003,18.0,-1020.6040625,0.4,-17.7125,-19.55,22.0
Мамакан,2019-11-28,-31.6640625,19.0,-1052.268125,0.0,-16.8875,-18.7625,21.0
Мамакан,2019-11-29,-42.26250000000008,20.0,-1094.530625,0.0,-24.15,-25.900000000000002,21.0
Мамакан,2019-11-30,-47.547500000000014,21.0,-1142.078125,0.7,-24.7,-26.625,21.0
Мамакан,2019-12-01,-61.6015625,22.0,-1203.6796875,0.0,-25.9375,-28.3125,35.0
Мамакан,2019-12-02,-78.39000000000004,23.0,-1282.0696875,0.0,-30.15,-32.75,45.0
Мамакан,2019-12-03,-18.927499999999988,24.0,-1300.9971875,0.6,-11.3,-12.975,45.0
Мамакан,2019-12-04,-40.2721875,25.0,-1341.269375,0.0,-4.8375,-13.1625,5.0
Мамакан,2019-12-05,64.35093750000001,26.0,-1276.9184375,0.0,6.225,-4.1125,
Мамакан,2019-12-06,102.79406250000001,27.0,-1174.1243749999999,2.0,14.7375,7.7625,
Мамакан,2019-12-07,175.56562499999995,28.0,-998.5587499999999,0.0,23.025,15.4,
Мамакан,2019-12-08,9.092343749999989,0.0,9.092343749999989,9.0,14.2625,13.625,
Мамакан,2019-12-09,10.093125000000008,0.0,10.093125000000008,9.0,9.6125,8.5625,
Мамакан,2019-12-10,-27.550000000000004,1.0,-17.456874999999997,0.2,-4.75,-10.55,2.0
Мамакан,2019-12-11,-52.9375,2.0,-70.394375,0.2,-24.2,-26.3875,17.0
Мамакан,2019-12-12,-17.56609374999998,3.0,-87.96046874999998,1.0,-14.4875,-15.7,34.0
Мамакан,2019-12-13,-8.892656250000012,4.0,-96.85312499999999,0.9,-11.6625,-12.425,35.0
Мамакан,2019-12-14,-6.80906249999999,5.0,-103.66218749999999,0.8,-10.0875,-10.7625,33.0
Мамакан,2019-12-15,-23.143750000000008,6.0,-126.8059375,0.4,-10.0625,-12.3625,32.0
Мамакан,2019-12-16,-61.764843750000026,7.0,-188.57078125000004,0.2,-13.5375,-18.1,32.0
Мамакан,2019-12-17,-67.546875,8.0,-256.11765625000004,0.4,-19.65,-23.0875,32.0
Мамакан,2019-12-18,-46.36125000000006,9.0,-302.4789062500001,0.5,-23.775,-25.725,31.0
Мамакан,2019-12-19,-40.00499999999994,10.0,-342.48390625,0.5,-22.225,-24.025,31.0
Мамакан,2019-12-20,-34.76999999999997,11.0,-377.25390625,1.0,-22.8,-24.325,32.0
Мамакан,2019-12-21,-62.02821428571426,12.0,-439.2821205357143,0.2,-31.35,-33.32857142857143,33.0
Мамакан,2019-12-22,-70.46015625,13.0,-509.7422767857143,0.3,-34.1625,-36.225,33.0
Мамакан,2019-12-23,-76.7182812499999,14.0,-586.4605580357143,0.2,-34.2875,-36.525,33.0
Мамакан,2019-12-24,-78.17468750000019,15.0,-664.6352455357145,0.3,-34.3625,-36.6375,33.0
Мамакан,2019-12-25,-80.09109374999981,16.0,-744.7263392857143,0.5,-35.0125,-37.3,33.0
Мамакан,2019-12-26,-81.7256249999999,17.0,-826.4519642857142,0.0,-37.575,-39.75,33.0
Мамакан,2019-12-27,-80.32750000000014,18.0,-906.7794642857143,0.6,-34.925,-37.225,34.0
Мамакан,2019-12-28,-85.17031249999995,19.0,-991.9497767857142,0.3,-37.4375,-39.7125,34.0
Мамакан,2019-12-29,-86.11453125000011,20.0,-1078.0643080357142,0.2,-40.2875,-42.425000000000004,34.0
Мамакан,2019-12-30,-85.46249999999995,21.0,-1163.526808035714,0.2,-39.75,-41.9,34.0
Мамакан,2019-12-31,-78.64312499999986,22.0,-1242.169933035714,0.5,-33.824999999999996,-36.15,34.0
Мамакан,2020-01-01,-67.03375000000004,23.0,-1309.203683035714,0.2,-28.525,-30.875,35.0
Мамакан,2020-01-02,-49.175156250000036,24.0,-1358.378839285714,0.0,-25.7125,-27.625,41.0
Мамакан,2020-01-03,-39.74812499999997,25.0,-1398.1269642857142,0.2,-18.4875,-20.6375,44.0
Мамакан,2020-01-04,-2.4975000000000005,26.0,-1400.624464285714,2.0,-0.675,-4.375,27.0
Мамакан,2020-01-05,30.24796875,27.0,-1370.3764955357142,2.0,4.6625,-1.8250000000000002,
Мамакан,2020-01-06,138.29375000000002,28.0,-1232.0827455357141,0.0,12.6875,1.7875,
Мамакан,2020-01-07,131.38125,0.0,131.38125,5.0,21.45,15.325,
Мамакан,2020-01-08,87.47375000000002,1.0,218.85500000000002,0.0,19.225,14.675,
Мамакан,2020-01-09,25.003750000000014,2.0,243.85875000000004,0.0,12.05,9.975,
Мамакан,2020-01-10,12.798281250000002,3.0,256.65703125000005,0.9,2.1375,-3.85,
Мамакан,2020-01-11,-28.192500000000003,4.0,228.46453125000005,1.0,-8.95,-12.1,13.0
Мамакан,2020-01-12,-25.619999999999976,5.0,202.84453125000007,2.0,-18.3,-19.7,27.0
Мамакан,2020-01-13,-33.52500000000001,6.0,169.31953125000007,0.0,-18.0,-19.8625,34.0
Мамакан,2020-01-14,-52.30671875000004,7.0,117.01281250000002,0.0,-29.2625,-31.05,34.0
Мамакан,2020-01-15,-50.931250000000006,8.0,66.08156250000002,0.6,-28.1,-29.9125,34.0
Мамакан,2020-01-16,-40.8984375,9.0,25.183125000000018,0.8,-21.8125,-23.6875,36.0
Мамакан,2020-01-17,-30.209062500000023,10.0,-5.025937500000005,0.4,-17.5125,-19.2375,37.0
Мамакан,2020-01-18,-28.052499999999974,11.0,-33.07843749999998,0.0,-20.0375,-21.4375,37.0
Мамакан,2020-01-19,-34.714062500000004,12.0,-67.79249999999999,0.4,-21.3625,-22.9875,37.0
Мамакан,2020-01-20,-51.142187499999956,13.0,-118.93468749999994,0.0,-28.8125,-30.5875,37.0
Мамакан,2020-01-21,-50.62781249999998,14.0,-169.56249999999991,0.3,-28.725,-30.4875,37.0
Мамакан,2020-01-22,-59.075156249999985,15.0,-228.6376562499999,0.4,-23.5125,-26.025,37.0
Мамакан,2020-01-23,-80.90500000000003,16.0,-309.54265624999994,0.2,-18.3875,-22.7875,37.0
Мамакан,2020-01-24,-39.82343750000001,17.0,-349.36609374999995,0.6,-20.6875,-22.6125,38.0
Мамакан,2020-01-25,-34.284375000000026,18.0,-383.65046874999996,2.0,-19.875,-21.6,38.0
Мамакан,2020-01-26,-18.07312499999998,19.0,-401.72359374999996,0.5,-14.175,-15.45,40.0
Мамакан,2020-01-27,-22.182343749999983,20.0,-423.90593749999994,0.0,-14.9125,-16.4,40.0
Мамакан,2020-01-28,-32.897812499999986,21.0,-456.8037499999999,0.0,-20.8875,-22.4625,39.0
Мамакан,2020-01-29,-48.74468750000007,22.0,-505.5484375,0.0,-25.825,-27.712500000000002,39.0
Мамакан,2020-01-30,-35.713124999999984,23.0,-541.2615625,0.7,-22.675,-24.25,39.0
Мамакан,2020-01-31,-31.171875,24.0,-572.4334375,0.5,-19.95,-21.5125,41.0
Мамакан,2020-02-01,-42.627968750000015,25.0,-615.06140625,0.6,-22.8875,-24.75,35.0
Мамакан,2020-02-02,-79.94249999999995,26.0,-695.00390625,0.0,-34.2,-36.5375,41.0
Мамакан,2020-02-03,-31.131249999999973,27.0,-726.13515625,0.2,-14.65,-16.775,44.0
Мамакан,2020-02-04,-19.762500000000003,0.0,-19.762500000000003,5.0,-6.5875,-9.5875,30.0
Мамакан,2020-02-05,28.5,1.0,8.737499999999997,0.0,2.85,-7.15,
Мамакан,2020-02-06,142.47765624999997,2.0,151.21515624999995,0.0,13.3625,2.7,
Мамакан,2020-02-07,138.08812500000002,3.0,289.30328124999994,0.0,22.05,15.7875,
Мамакан,2020-02-08,129.9620535714286,4.0,419.26533482142855,0.0,18.425,11.37142857142857,
Мамакан,2020-02-09,29.70031249999998,5.0,448.96564732142855,0.0,11.7625,9.2375,
Мамакан,2020-02-10,7.4184375,6.0,456.38408482142853,0.0,1.5375,-3.2875,
Мамакан,2020-02-11,-57.901093749999966,7.0,398.48299107142856,0.0,-17.6125,-20.9,13.0
Мамакан,2020-02-12,-16.797187499999996,8.0,381.68580357142855,0.4,-10.925,-12.4625,28.0
Мамакан,2020-02-13,-67.19281250000004,9.0,314.4929910714285,0.0,-22.2125,-25.2375,52.0
Мамакан,2020-02-14,-35.96999999999998,10.0,278.5229910714285,0.4,-14.9875,-17.3875,51.0
Мамакан,2020-02-15,-13.573437500000006,11.0,264.9495535714285,0.6,-9.125,-10.6125,52.0
Мамакан,2020-02-16,-17.905781249999997,12.0,247.04377232142852,0.0,-9.3625,-11.275,50.0
Мамакан,2020-02-17,-22.408125,13.0,224.6356473214285,0.9,-7.862500000000001,-10.7125,50.0
Мамакан,2020-02-18,-39.203906249999974,14.0,185.43174107142852,0.3,-14.5875,-17.275,49.0
Мамакан,2020-02-19,-62.81328125000009,15.0,122.61845982142843,0.0,-24.5125,-27.075,49.0
Мамакан,2020-02-20,-69.38999999999999,16.0,53.228459821428444,0.0,-25.7,-28.4,49.0
Мамакан,2020-02-21,-45.15609374999998,17.0,8.072366071428462,0.0,-18.337500000000002,-20.8,49.0
Мамакан,2020-02-22,-29.96406249999999,18.0,-21.891696428571528,0.0,-9.4375,-12.612499999999999,48.0
Мамакан,2020-02-23,-21.53515625,19.0,-43.42685267857153,0.4,-9.3125,-11.625,49.0
Мамакан,2020-02-24,-9.299531250000003,20.0,-52.72638392857153,0.0,-4.8625,-6.775,48.0
Мамакан,2020-02-25,-32.316250000000004,21.0,-85.04263392857153,0.0,-6.275,-11.425,47.0
Мамакан,2020-02-26,-44.45390625,22.0,-129.49654017857154,0.0,-18.2375,-20.675,46.0
Мамакан,2020-02-27,-50.86437500000001,23.0,-180.36091517857153,0.0,-20.975,-23.4,46.0
Мамакан,2020-02-28,-53.77437500000002,24.0,-234.13529017857155,0.0,-22.175,-24.6,45.0
Мамакан,2020-02-29,-60.89062499999999,25.0,-295.02591517857155,0.0,-21.65,-24.4625,45.0
Мамакан,2020-03-01,-35.81703124999996,26.0,-330.8429464285715,1.0,-20.0375,-21.825,36.0
Мамакан,2020-03-02,-81.50999999999995,27.0,-412.35294642857144,0.5,-33.9625,-36.3625,41.0
Мамакан,2020-03-03,-32.869843749999994,28.0,-445.2227901785714,0.2,-12.4625,-15.1,45.0
Мамакан,2020-03-04,-45.098749999999995,29.0,-490.3215401785714,0.0,-8.275,-13.725,32.0
Мамакан,2020-03-05,47.64937500000001,30.0,-442.6721651785714,0.0,4.8375,-5.0125,
Мамакан,2020-03-06,124.7625,31.0,-317.9096651785714,0.0,13.8625,4.8625,
Мамакан,2020-03-07,220.14656250000002,32.0,-97.76310267857139,0.0,23.1125,13.5875,
Мамакан,2020-03-08,53.28125,33.0,-44.481852678571386,0.0,15.5,12.0625,
Мамакан,2020-03-09,4.645156250000013,0.0,4.645156250000013,5.0,11.9875,11.6,
Мамакан,2020-03-10,12.404687500000001,1.0,17.049843750000015,0.1,2.125,-3.7125,
Мамакан,2020-03-11,-35.48046875,2.0,-18.430624999999985,1.0,-18.3125,-20.25,13.0
Мамакан,2020-03-12,-33.228125000000006,3.0,-51.65874999999999,0.3,-6.125,-11.55,27.0
Мамакан,2020-03-13,-38.377031249999995,4.0,-90.03578124999999,1.0,-7.3625,-12.575,46.0
Мамакан,2020-03-14,-91.61953125000001,5.0,-181.65531249999998,0.0,-15.1125,-21.175,44.0
Мамакан,2020-03-15,-39.768750000000004,6.0,-221.4240625,0.0,-7.875,-12.925,44.0
Мамакан,2020-03-16,-5.68875,7.0,-227.1128125,0.0,-1.5374999999999999,-5.2375,44.0
Мамакан,2020-03-17,0.7109375000000001,8.0,-226.401875,1.0,0.325,-1.8625,41.0
Мамакан,2020-03-18,-11.90375,9.0,-238.305625,0.3,-2.2249999999999996,-7.574999999999999,39.0
Мамакан,2020-03-19,-1.967984693877548,10.0,-240.27360969387755,1.0,-5.957142857142857,-6.2875,
Мамакан,2020-03-20,-31.21875,11.0,-271.4923596938776,0.7,-6.9375,-11.4375,40.0
Мамакан,2020-03-21,-24.543749999999996,12.0,-296.03610969387756,0.3,-5.95,-10.075,39.0
Мамакан,2020-03-22,-2.474999999999999,13.0,-298.5111096938776,2.0,-2.25,-3.3499999999999996,40.0
Мамакан,2020-03-23,5.8809375,14.0,-292.63017219387757,0.0,1.5375,-2.2875,39.0
Мамакан,2020-03-24,-19.5275,15.0,-312.15767219387754,0.1,-2.675,-9.975,36.0
Мамакан,2020-03-25,-59.74609375,16.0,-371.90376594387754,0.0,-10.0625,-16.0,35.0
Мамакан,2020-03-26,-42.77625000000001,17.0,-414.68001594387755,0.2,-9.35,-13.925,34.0
Мамакан,2020-03-27,-29.746249999999996,18.0,-444.4262659438775,0.0,-5.6125,-10.9125,34.0
Мамакан,2020-03-28,-0.8225,19.0,-445.2487659438775,0.0,-0.2,-4.3125,33.0
Мамакан,2020-03-29,-5.5249999999999995,20.0,-450.7737659438775,0.9,-1.7,-4.95,35.0
Мамакан,2020-03-30,-6.757031250000001,21.0,-457.5307971938775,0.1,-1.1625,-6.975,33.0
Мамакан,2020-03-31,5.804999999999999,22.0,-451.7257971938775,2.0,1.6124999999999998,-1.9875,30.0
Мамакан,2020-04-01,-19.6796875,23.0,-471.4054846938775,0.4,-14.3125,-15.6875,37.0
Мамакан,2020-04-02,-87.44937500000005,24.0,-558.8548596938775,0.0,-37.2125,-39.5625,42.0
Мамакан,2020-04-03,-27.354687499999976,25.0,-586.2095471938775,0.5,-17.9375,-19.4625,45.0
Мамакан,2020-04-04,-21.68375,26.0,-607.8932971938775,1.0,-5.225,-9.375,28.0
Мамакан,2020-04-05,40.670625,27.0,-567.2226721938775,0.6,7.4625,2.0125,
Мамакан,2020-04-06,159.47421875,28.0,-407.74845344387757,0.0,15.0625,4.475,
Мамакан,2020-04-07,154.89687500000002,29.0,-252.85157844387754,0.0,18.25,9.7625,
Мамакан,2020-04-08,81.58031250000002,30.0,-171.27126594387752,0.4,18.8625,14.537500000000001,
Мамакан,2020-04-09,28.160000000000014,31.0,-143.1112659438775,0.3,12.8,10.6,
Мамакан,2020-04-10,11.385,32.0,-131.7262659438775,0.0,1.725,-4.875,
Мамакан,2020-04-11,-19.578749999999996,33.0,-151.3050159438775,0.8,-11.35,-13.075,16.0
Мамакан,2020-04-12,-30.078125,34.0,-181.3831409438775,0.3,-6.25,-11.0625,26.0
Мамакан,2020-04-13,16.328125,35.0,-165.0550159438775,0.0,2.375,-4.5,
Мамакан,2020-04-14,17.54875,36.0,-147.5062659438775,0.0,2.525,-4.425,
Мамакан,2020-04-15,20.753370535714286,37.0,-126.75289540816323,0.0,2.9625,-4.042857142857143,
Мамакан,2020-04-16,35.8515625,38.0,-90.90133290816323,0.0,4.4125,-3.7125,
Мамакан,2020-04-17,16.06390625,39.0,-74.83742665816322,0.0,1.6625,-8.0,
Мамакан,2020-04-18,-16.314999999999998,40.0,-91.15242665816322,0.0,-1.3,-13.85,
Мамакан,2020-04-19,-42.775625000000005,41.0,-133.9280516581632,0.0,-4.45,-14.0625,
Мамакан,2020-04-20,-42.581250000000004,42.0,-176.50930165816322,0.0,-4.5,-13.9625,
Мамакан,2020-04-21,-13.678593749999997,43.0,-190.18789540816323,0.0,-1.7125,-9.7,
Мамакан,2020-04-22,26.95622767857143,44.0,-163.2316677295918,0.0,2.9125,-6.3428571428571425,
Мамакан,2020-04-23,38.04,45.0,-125.19166772959181,0.0,4.8,-3.125,
Мамакан,2020-04-24,45.579843749999995,46.0,-79.61182397959182,0.0,5.9875,-1.625,
Мамакан,2020-04-25,40.338750000000005,47.0,-39.273073979591814,0.0,4.65,-4.025,
Мамакан,2020-04-26,91.55437500000001,48.0,52.28130102040819,0.0,9.4875,-0.16249999999999998,
Мамакан,2020-04-27,123.82125000000002,49.0,176.1025510204082,0.0,8.9,-5.0125,
Мамакан,2020-04-28,113.12437500000001,50.0,289.2269260204082,0.0,8.925,-3.75,
Мамакан,2020-04-29,101.959375,51.0,391.1863010204082,0.0,9.875,-0.45,
Мамакан,2020-04-30,6.321093749999999,0.0,6.321093749999999,4.0,3.4875,1.675,
Мамакан,2020-05-01,-13.02375000000001,1.0,-6.702656250000011,0.0,-15.1,-15.9625,37.0
Мамакан,2020-05-02,-77.09999999999995,2.0,-83.80265624999996,0.0,-32.125,-34.525,42.0
Мамакан,2020-05-03,-26.98312500000001,3.0,-110.78578124999996,0.3,-13.1625,-15.2125,46.0
Мамакан,2020-05-04,-6.9028125,4.0,-117.68859374999995,0.0,-0.9249999999999998,-8.3875,28.0
Мамакан,2020-05-05,92.68906249999999,5.0,-24.99953124999996,0.0,8.5625,-2.2625,
Мамакан,2020-05-06,119.49812500000002,6.0,94.49859375000005,0.0,13.775,5.1,
Мамакан,2020-05-07,115.44906250000003,7.0,209.94765625000008,0.0,16.175,9.0375,
Мамакан,2020-05-08,82.24906249999997,8.0,292.19671875000006,0.0,19.525,15.3125,
Мамакан,2020-05-09,24.674999999999997,9.0,316.87171875000007,0.3,11.75,9.65,
Мамакан,2020-05-10,18.22328125,10.0,335.0950000000001,0.0,2.7875,-3.75,
Мамакан,2020-05-11,-9.276093750000003,11.0,325.81890625000005,1.0,-9.6375,-10.6,16.0
Мамакан,2020-05-12,-46.99875,12.0,278.8201562500001,0.2,-11.325,-15.475,25.0
Мамакан,2020-05-13,39.89421875,13.0,318.7143750000001,0.7,4.8875,-3.275,
Мамакан,2020-05-14,22.28484375,14.0,340.99921875000007,0.0,3.7375000000000003,-2.225,
Мамакан,2020-05-15,51.45421874999999,15.0,392.45343750000006,0.0,7.0125,-0.325,
Мамакан,2020-05-16,45.64781250000001,16.0,438.10125000000005,0.0,8.3375,2.8625,
Мамакан,2020-05-17,3.950937499999996,0.0,3.950937499999996,15.0,6.725,6.1375,
Мамакан,2020-05-18,27.129375000000007,1.0,31.0803125,0.3,8.6125,5.4625,
Мамакан,2020-05-19,70.28296875,2.0,101.36328125,0.0,11.7875,5.825,
Мамакан,2020-05-20,48.960000000000015,3.0,150.32328125,2.0,10.200000000000001,5.4,
Мамакан,2020-05-21,88.4228125,4.0,238.74609375,0.0,11.0875,3.1125,
Мамакан,2020-05-22,121.35000000000001,5.0,360.09609375,0.0,12.0,1.8875,
Мамакан,2020-05-23,146.73718749999998,6.0,506.83328125,0.0,11.7625,-0.7125,
Мамакан,2020-05-24,175.975625,7.0,682.8089062500001,0.0,13.775,1.0,
Мамакан,2020-05-25,183.5203125,8.0,866.3292187500001,0.6,17.625,7.2125,
Мамакан,2020-05-26,190.85625000000002,9.0,1057.1854687500002,0.0,17.55,6.675,
Мамакан,2020-05-27,39.211249999999986,0.0,39.211249999999986,3.0,12.35,9.175,
Мамакан,2020-05-28,35.221875,1.0,74.43312499999999,0.3,7.2250000000000005,2.35,
Мамакан,2020-05-29,27.5225,2.0,101.955625,0.0,5.45,0.4,
Мамакан,2020-05-30,57.66234375,3.0,159.61796875,0.0,7.2875000000000005,-0.625,
Мамакан,2020-05-31,97.46609374999998,4.0,257.08406249999996,0.0,9.1625,-1.475,
Мамакан,2020-06-01,-15.318593750000021,5.0,241.76546874999994,0.0,-16.787499999999998,-17.7,37.0
Мамакан,2020-06-02,-46.95,6.0,194.81546874999992,2.0,-23.475,-25.475,43.0
Мамакан,2020-06-03,-30.302500000000002,7.0,164.5129687499999,0.0,-8.9125,-12.3125,46.0
Мамакан,2020-06-04,8.196250000000001,8.0,172.7092187499999,0.0,0.9875,-7.3125,25.0
Мамакан,2020-06-05,13.512500000000001,9.0,186.2217187499999,2.0,4.7,1.8250000000000002,
Мамакан,2020-06-06,125.90296874999997,10.0,312.1246874999999,0.0,15.7625,7.775,
Мамакан,2020-06-07,89.48656250000002,11.0,401.6112499999999,0.0,15.3625,9.5375,
Мамакан,2020-06-08,90.57984374999995,12.0,492.1910937499999,0.0,19.9625,15.425,
Мамакан,2020-06-09,43.1071875,13.0,535.2982812499998,0.0,13.1625,9.8875,
Мамакан,2020-06-10,5.336718749999999,14.0,540.6349999999999,0.0,1.2374999999999998,-3.075,
Мамакан,2020-06-11,-8.112656249999995,15.0,532.5223437499999,0.4,-8.012500000000001,-9.025,15.0
Мамакан,2020-06-12,-61.92625000000001,16.0,470.5960937499999,0.0,-10.7,-16.4875,25.0
Мамакан,2020-06-13,58.51437500000001,17.0,529.1104687499999,2.0,12.55,7.8875,
Мамакан,2020-06-14,8.751093750000017,0.0,8.751093750000017,7.0,11.1125,10.325,
Мамакан,2020-06-15,48.839062500000004,1.0,57.59015625000002,0.0,16.9875,14.1125,
Мамакан,2020-06-16,42.0375,0.0,42.0375,3.0,17.7,15.325,
Мамакан,2020-06-17,18.36062499999999,0.0,18.36062499999999,10.0,12.6625,11.2125,
Мамакан,2020-06-18,31.25,1.0,49.61062499999999,0.0,12.5,10.0,
Мамакан,2020-06-19,56.433749999999996,2.0,106.04437499999999,0.0,14.9,11.1125,
Мамакан,2020-06-20,83.51781250000003,3.0,189.56218750000002,0.1,16.787499999999998,11.8125,
Мамакан,2020-06-21,127.17000000000003,4.0,316.73218750000007,0.0,17.6625,10.4625,
Мамакан,2020-06-22,103.76624999999997,5.0,420.4984375,0.4,17.7,11.8375,
Мамакан,2020-06-23,24.795714285714276,0.0,24.795714285714276,4.0,14.585714285714285,12.885714285714286,
Мамакан,2020-06-24,55.065625,1.0,79.86133928571428,0.0,16.4375,13.0875,
Мамакан,2020-06-25,40.101874999999986,0.0,40.101874999999986,5.0,15.35,12.7375,
Мамакан,2020-06-26,71.72000000000003,1.0,111.821875,0.4,17.6,13.525,
Мамакан,2020-06-27,122.70499999999998,2.0,234.526875,0.0,19.4,13.075,
Мамакан,2020-06-28,139.05765624999995,3.0,373.58453124999994,0.0,20.3375,13.5,
Мамакан,2020-06-29,87.55999999999996,4.0,461.1445312499999,1.0,19.9,15.5,
Мамакан,2020-06-30,120.03125,5.0,581.1757812499999,0.0,20.875,15.125,
Мамакан,2020-07-01,-18.671249999999986,6.0,562.5045312499999,0.0,-14.3625,-15.6625,36.0
Мамакан,2020-07-02,-29.862656250000022,0.0,-29.862656250000022,3.0,-17.9625,-19.625,46.0
Мамакан,2020-07-03,-52.565625,1.0,-82.42828125000003,0.0,-7.7875,-14.5375,45.0
Мамакан,2020-07-04,11.171874999999998,2.0,-71.25640625000003,0.0,1.3749999999999998,-6.75,18.0
Мамакан,2020-07-05,7.019218749999999,3.0,-64.23718750000003,0.7,3.3625,1.275,
Мамакан,2020-07-06,20.444531249999997,0.0,20.444531249999997,4.0,11.4375,9.65,
Мамакан,2020-07-07,139.5625,1.0,160.00703125,0.0,20.3,13.425,
Мамакан,2020-07-08,86.77265625000001,2.0,246.77968750000002,0.0,18.8125,14.2,
Мамакан,2020-07-09,26.089374999999986,3.0,272.8690625,0.0,12.35,10.2375,
Мамакан,2020-07-10,9.66625,4.0,282.5353125,0.0,1.9,-3.1875,
Мамакан,2020-07-11,-44.72312500000001,5.0,237.81218749999996,0.2,-10.975,-15.05,15.0
Мамакан,2020-07-12,-30.419374999999995,6.0,207.39281249999996,0.6,-10.225,-13.2,25.0
Мамакан,2020-07-13,140.27124999999998,7.0,347.66406249999994,0.0,23.575,17.625,
Мамакан,2020-07-14,111.78234375000002,8.0,459.44640625,0.0,22.4125,17.425,
Мамакан,2020-07-15,140.34796874999992,9.0,599.794375,0.0,23.7375,17.825,
Мамакан,2020-07-16,37.81374999999998,0.0,37.81374999999998,16.0,17.9,15.7875,
Мамакан,2020-07-17,31.542500000000015,1.0,69.35624999999999,0.6,14.3375,12.1375,
Мамакан,2020-07-18,73.96953124999996,2.0,143.32578124999995,0.7,16.2125,11.65,
Мамакан,2020-07-19,10.317187500000005,0.0,10.317187500000005,14.0,13.3125,12.5375,
Мамакан,2020-07-20,11.1109375,0.0,11.1109375,9.0,13.675,12.8625,
Мамакан,2020-07-21,31.680624999999996,1.0,42.7915625,2.0,14.65,12.4875,
Мамакан,2020-07-22,68.54625000000001,2.0,111.33781250000001,0.5,16.925,12.875,
Мамакан,2020-07-23,54.66374999999999,3.0,166.0015625,0.4,16.95,13.725,
Мамакан,2020-07-24,73.13249999999994,4.0,239.13406249999994,0.0,19.9,16.225,
Мамакан,2020-07-25,111.2796875,5.0,350.41374999999994,0.5,19.4375,13.7125,
Мамакан,2020-07-26,100.68125000000003,6.0,451.09499999999997,0.0,18.1,12.5375,
Мамакан,2020-07-27,13.756874999999983,0.0,13.756874999999983,8.0,15.95,15.0875,
Мамакан,2020-07-28,18.8875,0.0,18.8875,6.0,18.8875,17.8875,
Мамакан,2020-07-29,52.28031249999999,1.0,71.16781249999998,2.0,18.925,16.1625,
Мамакан,2020-07-30,88.98749999999995,2.0,160.15531249999992,0.0,19.775,15.275,
